scei;nom;etat;total_oral;total_points;moyenne_generale;rang_classe
23677;ALEXANDRE;7;314;706,25;11,77;1617
70338;PETITJEAN;7;314;716,25;11,94;1461
89555;SCHNEIDER;7;314;790,75;13,18;509
4677;ANTOINE;7;314,5;550;9,17;2988
57791;AUBRY;7;314,5;565,75;9,43;2895
101585;LEDOUX;7;314,5;593,75;9,9;2872
59372;PARIS;7;314,5;694,75;11,58;1776
61618;BLIN;7;315;543;9,05;3011
3086;GRONDIN;7;315;574;9,57;2852
108351;COLLET;7;315;592,25;9,87;2877
18543;LEROUX;7;315;602,5;10,04;2816
67886;ALEXANDRE;7;315;631,25;10,52;2576
114239;LELEU;7;315;639,5;10,66;2481
4243;LEBLANC;7;315;669;11,15;2149
43523;JEAN;7;315;670,5;11,18;2133
98069;MARCHAND;7;315;673,75;11,23;2078
29463;MORVAN;7;315;679;11,32;2011
16952;MASSE;7;315,5;540;9;3024
5241;COSTA;7;315,5;563,75;9,4;2913
41881;BAZIN;7;315,5;707,5;11,79;1602
12053;PELTIER;7;316;564;9,4;2909
68605;BERNARD;7;316;592,25;9,87;2878
38812;COSTE;7;316;619,75;10,33;2686
71698;LECLERC;7;316;634,75;10,58;2533
108706;AUBERT;7;316;636,75;10,61;2518
113574;DENIS;7;316;692,5;11,54;1817
34348;THOMAS;7;316;726;12,1;1298
28580;FOURNIER;7;316;752,25;12,54;956
30769;FAURE;7;316,5;692,75;11,55;1808
100930;VINCENT;7;317;536,5;8,94;3042
3205;TEXIER;7;317;584;9,73;2781
118120;BERTRAND;7;317;589,75;9,83;2888
113571;GODARD;7;317;607,25;10,12;2775
82213;LEMAITRE;7;317;613,75;10,23;2726
16291;BENOIT;7;317;625;10,42;2635
42186;COSTE;7;317;685,5;11,43;1915
115177;GAILLARD;7;317;692,75;11,55;1809
33457;VALLEE;7;317;721;12,02;1378
111879;LEMOINE;7;317,5;537,25;8,95;3036
72249;GILLES;7;317,5;682,5;11,38;1967
56140;LAUNAY;7;317,5;695;11,58;1772
52599;BOUCHET;7;318;565,5;9,43;2897
2839;AUBRY;7;318;585,25;9,75;2770
77976;BUISSON;7;318;597,75;9,96;2842
96685;ANDRE;7;318;669,25;11,15;2146
90064;LEVEQUE;7;318;675,5;11,26;2058
98902;CHAUVET;7;318;721,25;12,02;1376
82958;ROUSSEAU;7;318;737,5;12,29;1146
106147;RODRIGUEZ;7;319;560,5;9,34;2933
55630;RODRIGUEZ;7;319;563;9,38;2918
28709;LE GOFF;7;319;613,25;10,22;2731
37383;PHILIPPE;7;319;636,25;10,6;2525
57241;JACQUET;7;319;674;11,23;2073
98566;ETIENNE;7;319;686,25;11,44;1905
57078;LAMBERT;7;319;704;11,73;1648
79056;DUPONT;7;319;704,25;11,74;1643
48259;DANIEL;7;319,5;536,75;8,95;3040
21093;DE SOUSA;7;319,5;560,5;9,34;2932
32348;LEGER;7;319,5;562,25;9,37;2923
90229;PAUL;7;319,5;583;9,72;2790
42894;OLIVIER;7;319,5;717,5;11,96;1442
69756;BOULAY;7;320;580,75;9,68;2808
51237;LOMBARD;7;320;590;9,83;2740
54172;LELEU;7;320;596;9,93;2860
109537;LAURENT;7;320;613,25;10,22;2732
64226;GAUTHIER;7;320;621,25;10,35;2669
16062;MARTINEZ;7;320;632,25;10,54;2561
65601;MORVAN;7;320;632,25;10,54;2562
109473;FOURNIER;7;320;695,75;11,6;1755
62970;NICOLAS;7;320,5;669,25;11,15;2148
107695;LAMY;7;320,5;715;11,92;1480
109848;SEGUIN;7;321;538,5;8,98;3031
112318;PICHON;7;321;555,75;9,26;2957
21933;LEVEQUE;7;321;562;9,37;2924
62040;GILLES;7;321;624,5;10,41;2641
110852;OLLIVIER;7;321;648,25;10,8;2361
102846;BRUN;7;321;649,5;10,83;2348
157;ROGER;7;321;655,5;10,93;2295
72846;LEBON;7;321;675;11,25;2061
40732;RIBEIRO;7;321;703;11,72;1658
60955;CARLIER;7;321;707,25;11,79;1604
93374;GUILLON;7;321;708,25;11,8;1593
1717;MOULIN;7;321,5;557;9,28;2947
34361;FABRE;7;321,5;620,5;10,34;2678
82957;ROBERT;7;321,5;684;11,4;1944
37830;VOISIN;7;321,5;717;11,95;1447
82143;FLEURY;7;321,5;743,25;12,39;1070
14845;BECKER;7;322;566,25;9,44;2891
70040;LANGLOIS;7;322;583;9,72;2789
91117;CORDIER;7;322;588;9,8;2753
35862;RODRIGUEZ;7;322;603,75;10,06;2800
115106;COLLIN;7;322;603,5;10,06;2805
21622;JEAN;7;322;610,5;10,18;2754
78469;POIRIER;7;322;658,5;10,98;2268
76945;HUET;7;322;668,5;11,14;2159
50302;BLONDEL;7;322;668,75;11,15;2156
32307;MAILLOT;7;322;685,5;11,43;1916
27270;LECLERCQ;7;322;727,25;12,12;1278
88655;MASSE;7;322,5;541,5;9,03;3014
87460;SEGUIN;7;322,5;571;9,52;2873
46905;PARIS;7;322,5;677;11,28;2040
24305;WEBER;7;322,5;682;11,37;1972
58549;DIDIER;7;322,5;711;11,85;1543
79091;FAIVRE;7;322,5;722,75;12,05;1356
112275;LAINE;7;323;553,75;9,23;2964
27845;LEMONNIER;7;323;560;9,33;2937
49997;ROUSSEL;7;323;573,5;9,56;2859
101321;NORMAND;7;323;574,25;9,57;2851
84018;LESAGE;7;323;603,5;10,06;2804
85555;PERRIN;7;323;606,75;10,11;2779
5217;NEVEU;7;323;607,25;10,12;2774
18491;CHAUVET;7;323;618,25;10,3;2695
74872;RIBEIRO;7;323;629,25;10,49;2595
27701;GILBERT;7;323;631,75;10,53;2566
22820;BLANCHARD;7;323;683,5;11,39;1953
97742;ALEXANDRE;7;323;688,5;11,48;1871
28786;TECHER;7;323;719,25;11,99;1409
93519;RENAULT;7;323;737,75;12,3;1140
10167;BLANCHET;7;323;739,75;12,33;1110
93879;REYNAUD;7;323,5;573;9,55;2862
115688;POTIER;7;323,5;585,25;9,75;2768
99875;GILLET;7;323,5;612,5;10,21;2741
47003;JOUBERT;7;324;557;9,28;2948
60355;MARIE;7;324;572,5;9,54;2864
76777;MARTINEAU;7;324;611,75;10,2;2747
108572;FLEURY;7;324;637,5;10,63;2502
32406;GIRAUD;7;324;691;11,52;1837
49337;DIJOUX;7;324;692,5;11,54;1816
93232;LAINE;7;324;695,25;11,59;1766
1767;PAYET;7;324;705,75;11,76;1621
32620;BARBIER;7;324;716;11,93;1467
104141;BAZIN;7;324;723;12,05;1351
83975;LECONTE;7;324;738;12,3;1137
479;LEGER;7;324;750;12,5;981
89150;PINTO;7;324,5;551,75;9,2;2976
35773;CHAUVEAU;7;324,5;579,75;9,66;2817
107594;ADAM;7;324,5;584,5;9,74;2776
90572;RENARD;7;324,5;600,5;10,01;2831
81748;MARECHAL;7;324,5;602;10,03;2822
53994;GAUTHIER;7;324,5;710,75;11,85;1549
12178;LESAGE;7;324,5;739,5;12,33;1116
64426;ADAM;7;325;569;9,48;2884
119426;BOYER;7;325;569,5;9,49;2880
105832;MORVAN;7;325;580;9,67;2814
11923;LEMONNIER;7;325;598,5;9,98;2837
7908;BOULAY;7;325;601,75;10,03;2823
105119;BOULAY;7;325;625,5;10,43;2627
68247;LOPEZ;7;325;629;10,48;2598
55907;MAHE;7;325;634,5;10,58;2535
29952;MARIN;7;325;679,5;11,33;2003
28516;NOEL;7;325;701,25;11,69;1680
38682;LEMAITRE;7;325;713;11,88;1507
17620;LECOQ;7;325;725,25;12,09;1307
60277;SANCHEZ;7;325;746,5;12,44;1032
76788;TRAORE;7;325;787;13,12;550
68153;BOUVET;7;325,5;555,75;9,26;2956
66488;MAILLARD;7;325,5;580,25;9,67;2813
8731;BONNIN;7;325,5;591;9,85;2730
111348;LECOQ;7;325,5;691,5;11,53;1825
61480;LOPES;7;325,5;746,75;12,45;1028
69798;MASSE;7;326;545,5;9,09;2998
99047;BARBIER;7;326;555,25;9,25;2959
46342;COHEN;7;326;608,75;10,15;2764
4582;POULAIN;7;326;609,5;10,16;2760
21214;MORENO;7;326;613;10,22;2733
83432;FISCHER;7;326;613,75;10,23;2728
1311;HERNANDEZ;7;326;647,5;10,79;2374
59720;LEMAITRE;7;326;711,25;11,85;1536
64711;REGNIER;7;326;711,75;11,86;1532
70587;LEMOINE;7;326,5;563,25;9,39;2914
44395;HAMEL;7;326,5;582,5;9,71;2793
109940;BOULANGER;7;326,5;707,25;11,79;1605
27959;JACQUOT;7;326,5;727,75;12,13;1267
64938;BERNARD;7;327;556,25;9,27;2950
22621;PETITJEAN;7;327;565;9,42;2899
72074;CHAUVET;7;327;602,5;10,04;2815
7313;LAMY;7;327;602,25;10,04;2818
27505;DURAND;7;327;611,5;10,19;2748
16740;JACQUES;7;327;621,25;10,35;2668
19891;SAMSON;7;327;625,75;10,43;2625
116660;DUHAMEL;7;327;633,25;10,55;2551
44638;NOEL;7;327;634,25;10,57;2539
13717;GOMES;7;327;659;10,98;2263
92019;VOISIN;7;327;663,5;11,06;2215
104906;DIALLO;7;327;706;11,77;1619
87045;CORDIER;7;327;708,25;11,8;1594
88824;KLEIN;7;327;712;11,87;1525
63669;RUIZ;7;327;770,25;12,84;760
16023;DUMAS;7;327,5;550,75;9,18;2982
47798;PRUVOST;7;327,5;572;9,53;2869
73792;FABRE;7;327,5;728;12,13;1263
25024;PINEAU;7;328;545;9,08;3003
83917;CHEVALIER;7;328;551;9,18;2979
70673;CHAUVIN;7;328;571,5;9,53;2870
92309;MENARD;7;328;580,75;9,68;2807
30144;COUTURIER;7;328;642,75;10,71;2434
82002;CARLIER;7;328;647;10,78;2390
28642;LEBRETON;7;328;697,75;11,63;1729
3976;MARCHAL;7;328;701,75;11,7;1673
23936;LE GOFF;7;328;711;11,85;1545
115703;DOS SANTOS;7;328;718;11,97;1431
112259;GIRAUD;7;328;772,75;12,88;729
51082;MARIE;7;328,5;550,75;9,18;2983
18307;MERLE;7;328,5;658,25;10,97;2272
80523;MORVAN;7;328,5;718,25;11,97;1426
75909;MAURICE;7;328,5;720;12;1400
86174;BOURGEOIS;7;328,5;731,75;12,2;1228
16332;BAILLY;7;329;588,5;9,81;2750
74782;RUIZ;7;329;605,75;10,1;2787
91648;JACQUOT;7;329;615;10,25;2721
68216;GUERIN;7;329;619;10,32;2693
99505;NGUYEN;7;329;625,25;10,42;2632
17345;BARON;7;329;628,25;10,47;2605
62909;MAURICE;7;329;650,5;10,84;2336
25152;NAVARRO;7;329;669,75;11,16;2139
113685;JOURDAN;7;329;684,75;11,41;1930
6290;LAURENT;7;329;684,5;11,41;1935
104013;MARIE;7;329;734,25;12,24;1201
49322;GAY;7;329;736,25;12,27;1165
83309;MAURY;7;329;771;12,85;749
66242;LOMBARD;7;329;776,75;12,95;671
109787;ALEXANDRE;7;329,5;554,5;9,24;2963
39655;JEAN;7;329,5;565;9,42;2900
825;GUERIN;7;329,5;668,5;11,14;2157
77140;PETIT;7;329,5;670;11,17;2136
110442;BECKER;7;329,5;679,25;11,32;2006
82766;ROCHER;7;330;558;9,3;2944
219;BONNIN;7;330;570;9,5;2876
3173;LEVY;7;330;607,75;10,13;2773
80505;JOUBERT;7;330;610,5;10,18;2755
86274;CARPENTIER;7;330;620,25;10,34;2682
9515;BERTRAND;7;330;654,25;10,9;2301
78181;PERON;7;330;689,25;11,49;1859
57831;ROYER;7;330;717,75;11,96;1434
56741;BERTHELOT;7;330;734,5;12,24;1198
198;PRUVOST;7;330,5;614,75;10,25;2722
108117;LECONTE;7;330,5;716,75;11,95;1450
33789;VALENTIN;7;330,5;763,75;12,73;825
33176;BOUSQUET;7;331;555,25;9,25;2960
56535;GUICHARD;7;331;573,75;9,56;2855
117604;NAVARRO;7;331;573,75;9,56;2857
44161;TEXIER;7;331;581,25;9,69;2799
71604;LECLERC;7;331;661,75;11,03;2234
66957;EVRARD;7;331;693,75;11,56;1794
18493;LACOMBE;7;331;703;11,72;1657
56368;BARBE;7;331;730,5;12,18;1240
78180;PERRIN;7;331;740;12,33;1106
36464;HERNANDEZ;7;331,5;581,75;9,7;2796
74803;BAILLY;7;331,5;636,5;10,61;2521
77369;DE OLIVEIRA;7;331,5;723,75;12,06;1336
44299;POTTIER;7;331,5;753,5;12,56;940
3682;NAVARRO;7;332;553,5;9,23;2967
8772;ALLAIN;7;332;560,5;9,34;2935
71873;OLLIVIER;7;332;572,25;9,54;2867
91922;HERNANDEZ;7;332;621,75;10,36;2665
8043;BERGER;7;332;631,25;10,52;2574
1164;SAMSON;7;332;647,25;10,79;2380
49762;BONNET;7;332;683,5;11,39;1951
70036;CHAUVIN;7;332;712,25;11,87;1520
54417;GILBERT;7;332;721;12,02;1380
23471;VALLEE;7;332;730,5;12,18;1238
105517;WEBER;7;332;781,5;13,03;608
16864;GEORGES;7;332,5;626;10,43;2620
7568;MARECHAL;7;332,5;686;11,43;1907
20415;CARLIER;7;332,5;685,75;11,43;1911
14993;BECKER;7;332,5;719;11,98;1415
50132;GUIBERT;7;333;586;9,77;2765
52042;BRUNEAU;7;333;590,25;9,84;2736
57625;VINCENT;7;333;601;10,02;2647
64092;BAILLY;7;333;625,25;10,42;2633
80661;GAUTHIER;7;333;638;10,63;2496
115395;COLAS;7;333;642,25;10,7;2442
90424;RAMOS;7;333;647;10,78;2387
27753;LUCAS;7;333;651,25;10,85;2326
103580;FOURNIER;7;333;667,25;11,12;2168
47742;JOURDAN;7;333;674,75;11,25;2064
34887;PEREIRA;7;333;686,25;11,44;1902
116895;CHARTIER;7;333;691,25;11,52;1834
72013;LEGER;7;333;701,5;11,69;1676
67651;OLLIVIER;7;333;702;11,7;1669
66028;MOULIN;7;333;744,5;12,41;1056
77749;JOSEPH;7;333,5;564,5;9,41;2903
106685;ANDRE;7;333,5;582,5;9,71;2792
77905;LEGENDRE;7;333,5;586,25;9,77;2763
64603;BLANCHARD;7;333,5;587,25;9,79;2757
75796;MARIE;7;333,5;601,25;10,02;2645
4395;BRETON;7;333,5;632,75;10,55;2555
104667;MARTINEAU;7;333,5;763;12,72;831
19530;GILLET;7;334;616,75;10,28;2703
116620;ROCHE;7;334;621,25;10,35;2667
31676;ALEXANDRE;7;334;625;10,42;2636
2212;PEREIRA;7;334;639;10,65;2485
89798;DA COSTA;7;334;679,75;11,33;2000
74043;CARPENTIER;7;334;691,75;11,53;1822
5605;PAYET;7;334;712,5;11,88;1515
106368;DUBOIS;7;334;716,25;11,94;1462
56794;CLERC;7;334;723;12,05;1350
9113;AUGER;7;334;723,75;12,06;1337
14333;NGUYEN;7;334;724,25;12,07;1325
93816;MARIE;7;334;770,25;12,84;757
93122;FONTAINE;7;334,5;592,5;9,88;2719
70809;LOPEZ;7;334,5;693;11,55;1805
66868;JEAN;7;334,5;774,75;12,91;707
64854;HEBERT;7;335;561,75;9,36;2925
110703;COURTOIS;7;335;598;9,97;2676
47815;FABRE;7;335;649;10,82;2353
106967;TEIXEIRA;7;335;669,5;11,16;2143
89911;BRUNEAU;7;335;690;11,5;1849
50679;DA COSTA;7;335;691,5;11,53;1827
79021;MARTY;7;335;736,25;12,27;1163
108139;LELEU;7;335,5;620,5;10,34;2677
7462;LOMBARD;7;335,5;690,25;11,5;1844
8132;LEMONNIER;7;335,5;749,75;12,5;985
32106;LELEU;7;336;615,75;10,26;2711
116352;RODRIGUEZ;7;336;628,75;10,48;2601
24244;GERMAIN;7;336;635,5;10,59;2527
62065;GERARD;7;336;645,25;10,75;2405
76481;DELMAS;7;336;648,5;10,81;2357
37002;OLIVIER;7;336;672,5;11,21;2105
117274;ROCHER;7;336;723;12,05;1349
45129;THIBAULT;7;336;735,5;12,26;1174
101647;DENIS;7;336;764,25;12,74;820
66645;DUHAMEL;7;336;775,25;12,92;696
51876;LELIEVRE;7;336;790,25;13,17;517
94142;COHEN;7;336,5;558;9,3;2945
73829;FOURNIER;7;336,5;563,75;9,4;2912
115721;WEBER;7;336,5;730,25;12,17;1243
21971;NORMAND;7;337;581;9,68;2802
57006;RICHARD;7;337;625,75;10,43;2624
29971;CLEMENT;7;337;627,5;10,46;2608
13538;BIGOT;7;337;704;11,73;1646
43666;BRETON;7;337;709,75;11,83;1568
51780;SCHMITT;7;337;735,25;12,25;1178
110444;ROCHER;7;337;740,5;12,34;1101
60623;LEGENDRE;7;337,5;563,25;9,39;2915
32806;COLAS;7;337,5;567,5;9,46;2886
5198;DUBOIS;7;337,5;579,5;9,66;2819
52207;TOUSSAINT;7;337,5;634,25;10,57;2538
94819;MATHIEU;7;337,5;656,75;10,95;2288
92408;DA SILVA;7;337,5;701;11,68;1681
99408;RENARD;7;337,5;733;12,22;1216
115103;PINTO;7;338;569,25;9,49;2882
54294;GILLES;7;338;574,5;9,58;2849
25917;GILBERT;7;338;579,5;9,66;2820
75816;FAIVRE;7;338;606,25;10,1;2600
96368;FAIVRE;7;338;663,75;11,06;2211
22218;GREGOIRE;7;338;705;11,75;1637
101290;TECHER;7;338;722;12,03;1368
37797;MULLER;7;338;735,5;12,26;1175
73064;CHAUVEAU;7;338;744,75;12,41;1051
75599;COHEN;7;338;746,5;12,44;1033
64005;MEYER;7;338;747,75;12,46;1016
66356;KLEIN;7;338;751,75;12,53;960
118659;ANDRE;7;338;782,75;13,05;592
54225;HERVE;7;338;801,25;13,35;410
42715;ADAM;7;338,5;593,75;9,9;2708
106982;CLEMENT;7;338,5;595;9,92;2700
9123;GARCIA;7;338,5;603,75;10,06;2618
115634;PINEAU;7;338,5;604,5;10,08;2615
86184;BESNARD;7;338,5;712;11,87;1524
16500;JACQUES;7;338,5;727,75;12,13;1265
11304;PICHON;7;338,5;737,25;12,29;1147
93768;CHRETIEN;7;338,5;754,5;12,58;927
79924;LOMBARD;7;339;597,25;9,95;2685
22814;GUICHARD;7;339;621,75;10,36;2664
47801;TESSIER;7;339;651;10,85;2328
18169;TEIXEIRA;7;339;673;11,22;2094
24401;MOREL;7;339;682,5;11,38;1966
39832;CHEVALLIER;7;339;692,25;11,54;1820
20484;LACROIX;7;339;704,75;11,75;1640
75877;BLANC;7;339;720,75;12,01;1383
98388;BERNIER;7;339;725,25;12,09;1308
82102;DUPUY;7;339;739,75;12,33;1113
20599;HERVE;7;339,5;576;9,6;2836
102573;BLONDEL;7;339,5;582,5;9,71;2794
50434;JOUBERT;7;339,5;600,75;10,01;2650
90368;CHARPENTIER;7;339,5;688;11,47;1886
36340;LACOMBE;7;339,5;720,25;12;1395
71898;DA COSTA;7;340;560,5;9,34;2931
29472;CORDIER;7;340;563;9,38;2917
40991;PELTIER;7;340;589,5;9,83;2744
113327;MOREAU;7;340;606,25;10,1;2599
107567;LECLERCQ;7;340;613,75;10,23;2727
9841;COLLET;7;340;616,75;10,28;2704
66926;TEIXEIRA;7;340;624,75;10,41;2638
13077;ALBERT;7;340;662,25;11,04;2228
78307;CARLIER;7;340;697,5;11,63;1734
112298;HUBERT;7;340;700,5;11,68;1685
61503;LOISEAU;7;340;702,5;11,71;1661
15524;MASSON;7;340;703,25;11,72;1653
109925;GAILLARD;7;340;704,25;11,74;1645
54575;LAPORTE;7;340;705;11,75;1639
92736;ROY;7;340;705,75;11,76;1623
13895;FERNANDEZ;7;340;708,75;11,81;1587
29120;GUIBERT;7;340;710,5;11,84;1556
98080;LEVEQUE;7;340;722,5;12,04;1363
31998;GREGOIRE;7;340;765;12,75;812
27836;OLIVIER;7;340;766,5;12,78;798
1511;BERNARD;7;340,5;598,5;9,98;2672
105760;SANCHEZ;7;340,5;609;10,15;2568
85177;BEGUE;7;340,5;622,25;10,37;2660
115186;SIMON;7;340,5;692,5;11,54;1818
86135;JACOB;7;340,5;705,25;11,75;1633
6871;CHARPENTIER;7;340,5;710;11,83;1565
1011;BOUCHET;7;340,5;752,5;12,54;953
61888;MARTINEAU;7;341;561;9,35;2928
48583;FOUCHER;7;341;580,5;9,68;2811
103373;MATHIEU;7;341;620,25;10,34;2681
26774;FOURNIER;7;341;653,25;10,89;2312
65993;GUIBERT;7;341;669,5;11,16;2144
40826;BENOIT;7;341;709,25;11,82;1578
84896;ALLAIN;7;341;712,75;11,88;1513
87987;DEVAUX;7;341;724;12,07;1329
34445;PIRES;7;341;738;12,3;1135
18240;CHEVALIER;7;341;745,25;12,42;1043
68110;LOMBARD;7;341;758,75;12,65;874
110319;PARIS;7;341;808,5;13,48;356
89514;JACQUET;7;341,5;574,75;9,58;2846
98258;BERTHELOT;7;341,5;590;9,83;2739
85406;JEAN;7;341,5;594,5;9,91;2701
26046;LE ROUX;7;341,5;718;11,97;1433
60031;DIAS;7;341,5;732,5;12,21;1219
17013;GILLET;7;342;578,75;9,65;2826
72331;LESAGE;7;342;598;9,97;2675
22053;GAUTIER;7;342;602,75;10,05;2628
62487;MARTINEAU;7;342;629,75;10,5;2587
7032;BERTHELOT;7;342;636,25;10,6;2524
87900;JACQUOT;7;342;649;10,82;2354
76935;MARION;7;342;695,5;11,59;1762
77695;LECLERC;7;342;718,5;11,98;1423
15616;TANGUY;7;342;740;12,33;1104
68302;TEXIER;7;342;762;12,7;841
30717;EVRARD;7;342;792;13,2;496
3880;MAILLARD;7;342;803,5;13,39;398
12806;TOUSSAINT;7;342,5;575,25;9,59;2841
62481;BLANCHET;7;342,5;602,75;10,05;2629
52332;CHRETIEN;7;343;584,25;9,74;2777
25712;HAMON;7;343;588,25;9,8;2752
22826;SAMSON;7;343;633,5;10,56;2547
119678;GIRAUD;7;343;642,5;10,71;2439
51311;DIAS;7;343;657;10,95;2285
68858;BONNEAU;7;343;693,75;11,56;1790
29424;GERMAIN;7;343;710,5;11,84;1557
72428;CHARRIER;7;343;717,5;11,96;1443
107377;DURAND;7;343;721,75;12,03;1370
29623;MENDES;7;343;735,25;12,25;1185
92215;ROBERT;7;343,5;572;9,53;2868
91773;FAURE;7;343,5;573,25;9,55;2861
38527;LEMAITRE;7;343,5;575,25;9,59;2840
28118;MALLET;7;343,5;590,25;9,84;2734
92168;BERTHELOT;7;343,5;633,25;10,55;2549
61853;FISCHER;7;343,5;714;11,9;1493
8615;DUVAL;7;343,5;721,5;12,03;1373
8917;GARNIER;7;343,5;780;13;630
91341;GOMEZ;7;344;569,25;9,49;2883
25196;GONZALEZ;7;344;575;9,58;2844
8616;BOYER;7;344;584;9,73;2780
74123;BENARD;7;344;614,5;10,24;2511
9002;LEBLANC;7;344;615,75;10,26;2712
96750;GIRARD;7;344;633,75;10,56;2545
74443;LACOMBE;7;344;637;10,62;2513
105131;FOURNIER;7;344;641;10,68;2459
42474;VAILLANT;7;344;640,5;10,68;2467
58248;BESNARD;7;344;657;10,95;2286
17530;ROCHE;7;344;660,75;11,01;2249
84727;ETIENNE;7;344;661,5;11,03;2238
75991;SAUVAGE;7;344;680,5;11,34;1989
75552;GODARD;7;344;681,25;11,35;1981
84522;PONS;7;344;710,25;11,84;1560
105037;COLLIN;7;344;766;12,77;803
113657;NGUYEN;7;344;777,5;12,96;664
119797;GILLES;7;344;791,5;13,19;502
30648;HENRY;7;344,5;587;9,78;2759
13930;PINTO;7;344,5;589,5;9,83;2746
4863;REGNIER;7;344,5;712,5;11,88;1516
73426;NGUYEN;7;344,5;738;12,3;1138
52630;RENAUD;7;344,5;804,75;13,41;386
42567;DAVID;7;345;633;10,55;2552
13871;DURAND;7;345;642,5;10,71;2437
39889;BLANCHET;7;345;671,75;11,2;2116
84490;MAILLOT;7;345;673,5;11,23;2084
58792;COUTURIER;7;345;681;11,35;1985
65139;MONNIER;7;345;682,5;11,38;1968
25950;GARCIA;7;345;694,25;11,57;1786
83939;LEVY;7;345;717,5;11,96;1439
41791;PERROT;7;345;730;12,17;1246
79313;PINEAU;7;345;764,75;12,75;814
1336;VALETTE;7;345,5;607,75;10,13;2584
78405;JACOB;7;345,5;666;11,1;2184
14371;ROCHE;7;345,5;758;12,63;886
18663;COHEN;7;346;592,5;9,88;2718
99217;FERRAND;7;346;642,75;10,71;2435
66606;HARDY;7;346;662,75;11,05;2222
86013;TECHER;7;346;671,5;11,19;2120
36196;BERTHELOT;7;346;705;11,75;1638
119918;GUILBERT;7;346;712,75;11,88;1512
58309;LELEU;7;346;720,75;12,01;1384
26142;ALBERT;7;346;724;12,07;1332
42992;SAMSON;7;346;725,75;12,1;1301
36490;TECHER;7;346;732;12,2;1225
7017;AUGER;7;346;740,75;12,35;1098
98325;BERNIER;7;346;747;12,45;1024
52999;LESAGE;7;346;751,5;12,53;964
109414;HUMBERT;7;346;778,25;12,97;649
103574;LE GALL;7;346,5;568;9,47;2885
105285;BERGER;7;346,5;601,25;10,02;2644
110456;BARRE;7;346,5;805,25;13,42;384
36128;LEVY;7;347;592,5;9,88;2717
75176;LEVY;7;347;619,5;10,33;2688
35353;BOUCHER;7;347;716,25;11,94;1457
47282;MARCHAL;7;347;758,25;12,64;882
87429;PICARD;7;347;762,5;12,71;836
43178;HAMEL;7;347;803,5;13,39;399
58639;LEGROS;7;347,5;570,5;9,51;2874
92976;SEGUIN;7;347,5;597;9,95;2687
27183;BLANCHET;7;347,5;599,25;9,99;2663
28045;CHRETIEN;7;347,5;614,5;10,24;2509
51897;TEXIER;7;347,5;618,25;10,3;2463
8047;THIBAULT;7;347,5;665,75;11,1;2187
96292;CHAUVEAU;7;347,5;678,25;11,3;2021
89341;LE GALL;7;347,5;684,25;11,4;1940
76931;GOSSELIN;7;347,5;713,25;11,89;1503
108758;RUIZ;7;347,5;715,5;11,93;1476
12698;PRUVOST;7;347,5;762,25;12,7;837
80;THIERRY;7;347,5;786,5;13,11;558
59109;MARIN;7;348;575,5;9,59;2839
65479;MARQUES;7;348;583;9,72;2791
5518;OLIVIER;7;348;589,5;9,83;2745
82316;ROUSSET;7;348;596,5;9,94;2692
58778;DE SOUSA;7;348;614,5;10,24;2510
80632;CHRETIEN;7;348;629,25;10,49;2594
86239;BOULAY;7;348;639,75;10,66;2477
25088;MARY;7;348;639,5;10,66;2480
100649;ROSSI;7;348;648;10,8;2365
96066;MASSE;7;348;649,5;10,83;2347
72758;JOLY;7;348;662,5;11,04;2226
56890;FAURE;7;348;678,5;11,31;2019
26009;GRONDIN;7;348;682,75;11,38;1959
92857;GREGOIRE;7;348;684,25;11,4;1942
265;MUNOZ;7;348;688,25;11,47;1880
111918;WAGNER;7;348;721,75;12,03;1372
23730;BOULANGER;7;348;727,75;12,13;1266
26744;BLANCHARD;7;348;733,5;12,23;1208
73396;LEMOINE;7;348;745,5;12,43;1040
19883;TESSIER;7;348;748,5;12,48;1005
114202;MARECHAL;7;348;770;12,83;765
107730;LE GOFF;7;348;800,5;13,34;422
87430;LEBRETON;7;348;800,75;13,35;416
49114;GAY;7;348,5;619,25;10,32;2449
27718;CARPENTIER;7;348,5;662,75;11,05;2223
95732;BRUNET;7;348,5;712,25;11,87;1519
60744;REMY;7;348,5;751,25;12,52;967
49172;HEBERT;7;348,5;776,5;12,94;672
28217;DA SILVA;7;348,5;835,75;13,93;210
3556;FOUQUET;7;349;612,75;10,21;2530
106976;WEISS;7;349;620,25;10,34;2679
99167;ANTOINE;7;349;631,75;10,53;2565
19823;TEXIER;7;349;640,75;10,68;2464
57760;GUILLET;7;349;640,5;10,68;2468
13228;DELORME;7;349;642,25;10,7;2441
14558;GERARD;7;349;663,75;11,06;2212
16031;DA COSTA;7;349;713,75;11,9;1495
23345;BARRE;7;349;720,75;12,01;1382
12682;BERTRAND;7;349;727,25;12,12;1279
61651;PIERRE;7;349;742;12,37;1083
8968;LEMAIRE;7;349;749,25;12,49;994
107009;BENOIT;7;349;752,25;12,54;955
91752;JACQUET;7;349;755;12,58;918
29023;SCHNEIDER;7;349,5;573,75;9,56;2854
6758;GARCIA;7;349,5;598,75;9,98;2666
6005;MOREL;7;349,5;616,5;10,28;2484
77028;GUICHARD;7;349,5;672;11,2;2112
32041;BLANCHET;7;349,5;680;11,33;1996
38898;DELMAS;7;349,5;718,5;11,98;1421
